
level1,level1Label,level2,level2Label,level3,level3Label,level4,level4Label
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H640,Communications engineering,http://jacs3.data.ac.uk/H642,Broadcast engineering
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H640,Communications engineering,http://jacs3.data.ac.uk/H643,Satellite engineering
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H640,Communications engineering,http://jacs3.data.ac.uk/H644,Microwave engineering
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H650,Systems engineering,http://jacs3.data.ac.uk/H651,Digital circuit engineering
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H650,Systems engineering,http://jacs3.data.ac.uk/H652,Analogue circuit engineering
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H660,Control systems,http://jacs3.data.ac.uk/H661,Instrumentation control
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H660,Control systems,http://jacs3.data.ac.uk/H662,Control by light systems
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H670,Robotics & cybernetics,http://jacs3.data.ac.uk/H671,Robotics
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H670,Robotics & cybernetics,http://jacs3.data.ac.uk/H672,Cybernetics
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H670,Robotics & cybernetics,http://jacs3.data.ac.uk/H674,Virtual reality engineering
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H680,Optoelectronic engineering,,
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H600,Electronic & electrical engineering,http://jacs3.data.ac.uk/H690,Electronic & electrical engineering not elsewhere classified,,
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H700,Production & manufacturing engineering,http://jacs3.data.ac.uk/H710,Manufacturing systems engineering,http://jacs3.data.ac.uk/H711,Manufacturing systems design
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H700,Production & manufacturing engineering,http://jacs3.data.ac.uk/H710,Manufacturing systems engineering,http://jacs3.data.ac.uk/H712,Manufacturing installation systems
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H700,Production & manufacturing engineering,http://jacs3.data.ac.uk/H710,Manufacturing systems engineering,http://jacs3.data.ac.uk/H713,Production processes
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H700,Production & manufacturing engineering,http://jacs3.data.ac.uk/H710,Manufacturing systems engineering,http://jacs3.data.ac.uk/H714,Manufacturing systems maintenance
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H700,Production & manufacturing engineering,http://jacs3.data.ac.uk/H720,Quality assurance engineering,,
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H700,Production & manufacturing engineering,http://jacs3.data.ac.uk/H730,Mechatronics,,
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H700,Production & manufacturing engineering,http://jacs3.data.ac.uk/H790,Production & manufacturing engineering not elsewhere classified,,
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H800,"Chemical, process & energy engineering",http://jacs3.data.ac.uk/H810,Chemical engineering,http://jacs3.data.ac.uk/H811,Biochemical engineering
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H800,"Chemical, process & energy engineering",http://jacs3.data.ac.uk/H810,Chemical engineering,http://jacs3.data.ac.uk/H812,Pharmaceutical engineering
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H800,"Chemical, process & energy engineering",http://jacs3.data.ac.uk/H820,Atomic engineering,http://jacs3.data.ac.uk/H821,Nuclear engineering
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H800,"Chemical, process & energy engineering",http://jacs3.data.ac.uk/H830,Chemical process engineering,http://jacs3.data.ac.uk/H831,Bioprocess engineering
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H800,"Chemical, process & energy engineering",http://jacs3.data.ac.uk/H840,Gas engineering,,
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H800,"Chemical, process & energy engineering",http://jacs3.data.ac.uk/H850,Petroleum engineering,,
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H800,"Chemical, process & energy engineering",http://jacs3.data.ac.uk/H890,"Chemical, process & energy engineering not elsewhere classified",,
http://jacs3.data.ac.uk/H000,Engineering,http://jacs3.data.ac.uk/H900,Others in engineering,http://jacs3.data.ac.uk/H990,Engineering not elsewhere classified,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I100,Computer science,http://jacs3.data.ac.uk/I110,Computer architectures & operating systems,http://jacs3.data.ac.uk/I111,Computer architectures
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I100,Computer science,http://jacs3.data.ac.uk/I110,Computer architectures & operating systems,http://jacs3.data.ac.uk/I112,Operating systems
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I100,Computer science,http://jacs3.data.ac.uk/I110,Computer architectures & operating systems,http://jacs3.data.ac.uk/I113,Displays & imaging
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I100,Computer science,http://jacs3.data.ac.uk/I110,Computer architectures & operating systems,http://jacs3.data.ac.uk/I114,High end computing
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I100,Computer science,http://jacs3.data.ac.uk/I110,Computer architectures & operating systems,http://jacs3.data.ac.uk/I115,Parallel computing
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I100,Computer science,http://jacs3.data.ac.uk/I120,Networks & communications,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I100,Computer science,http://jacs3.data.ac.uk/I130,Computational science foundations,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I100,Computer science,http://jacs3.data.ac.uk/I140,Human-computer interaction,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I100,Computer science,http://jacs3.data.ac.uk/I150,Multimedia computing science,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I100,Computer science,http://jacs3.data.ac.uk/I160,Internet,http://jacs3.data.ac.uk/I161,e-business
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I100,Computer science,http://jacs3.data.ac.uk/I190,Computer science not elsewhere classified,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I200,Information systems,http://jacs3.data.ac.uk/I210,Information modelling,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I200,Information systems,http://jacs3.data.ac.uk/I220,Systems design methodologies,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I200,Information systems,http://jacs3.data.ac.uk/I230,Systems analysis & design,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I200,Information systems,http://jacs3.data.ac.uk/I240,Databases,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I200,Information systems,http://jacs3.data.ac.uk/I250,Systems auditing,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I200,Information systems,http://jacs3.data.ac.uk/I260,Data management,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I200,Information systems,http://jacs3.data.ac.uk/I270,Intelligent & expert systems,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I200,Information systems,http://jacs3.data.ac.uk/I290,Systems analysis & design not elsewhere classified,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I300,Software engineering,http://jacs3.data.ac.uk/I310,Software design,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I300,Software engineering,http://jacs3.data.ac.uk/I320,Programming,http://jacs3.data.ac.uk/I321,Procedural programming
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I300,Software engineering,http://jacs3.data.ac.uk/I320,Programming,http://jacs3.data.ac.uk/I322,Object-oriented programming
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I300,Software engineering,http://jacs3.data.ac.uk/I320,Programming,http://jacs3.data.ac.uk/I323,Declarative programming
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I300,Software engineering,http://jacs3.data.ac.uk/I390,Software engineering not elsewhere classified,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I400,Artificial intelligence,http://jacs3.data.ac.uk/I410,Speech & natural language processing,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I400,Artificial intelligence,http://jacs3.data.ac.uk/I420,Knowledge representation,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I400,Artificial intelligence,http://jacs3.data.ac.uk/I430,Neural computing,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I400,Artificial intelligence,http://jacs3.data.ac.uk/I440,Computer vision,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I400,Artificial intelligence,http://jacs3.data.ac.uk/I450,Cognitive modelling,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I400,Artificial intelligence,http://jacs3.data.ac.uk/I460,Machine learning,http://jacs3.data.ac.uk/I461,Automated reasoning
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I400,Artificial intelligence,http://jacs3.data.ac.uk/I490,Artificial intelligence not elsewhere classified,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I500,Health informatics,http://jacs3.data.ac.uk/I510,Health technologies,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I500,Health informatics,http://jacs3.data.ac.uk/I520,Bioinformatics,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I500,Health informatics,http://jacs3.data.ac.uk/I530,Tele healthcare,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I500,Health informatics,http://jacs3.data.ac.uk/I590,Health informatics not elsewhere classified,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I600,Games,http://jacs3.data.ac.uk/I610,Computer games programming,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I600,Games,http://jacs3.data.ac.uk/I620,Computer games design,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I600,Games,http://jacs3.data.ac.uk/I630,Computer games graphics,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I700,Computer generated visual & audio effects,http://jacs3.data.ac.uk/I710,Computer generated imagery,,
http://jacs3.data.ac.uk/I000,Computer Sciences,http://jacs3.data.ac.uk/I900,Others in Computer sciences,http://jacs3.data.ac.uk/I990,Computer sciences not elsewhere classified,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J100,Minerals technology,http://jacs3.data.ac.uk/J110,Mining,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J100,Minerals technology,http://jacs3.data.ac.uk/J120,Quarrying,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J100,Minerals technology,http://jacs3.data.ac.uk/J130,Rock mechanics,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J100,Minerals technology,http://jacs3.data.ac.uk/J140,Minerals processing,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J100,Minerals technology,http://jacs3.data.ac.uk/J150,Minerals surveying,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J100,Minerals technology,http://jacs3.data.ac.uk/J160,Petrochemical technology,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J100,Minerals technology,http://jacs3.data.ac.uk/J190,Minerals technology not elsewhere classified,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J200,Metallurgy,http://jacs3.data.ac.uk/J210,Applied metallurgy,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J200,Metallurgy,http://jacs3.data.ac.uk/J220,Metallic fabrication,http://jacs3.data.ac.uk/J221,Pattern making
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J200,Metallurgy,http://jacs3.data.ac.uk/J230,Corrosion technology,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J200,Metallurgy,http://jacs3.data.ac.uk/J290,Metallurgy not elsewhere classified,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J300,Ceramics & glass,http://jacs3.data.ac.uk/J310,Ceramics,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J300,Ceramics & glass,http://jacs3.data.ac.uk/J320,Glass technology,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J300,Ceramics & glass,http://jacs3.data.ac.uk/J390,Ceramics & glass not elsewhere classified,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J400,Polymers & textiles,http://jacs3.data.ac.uk/J410,Polymers technology,http://jacs3.data.ac.uk/J411,Plastics
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J400,Polymers & textiles,http://jacs3.data.ac.uk/J420,Textiles technology,http://jacs3.data.ac.uk/J421,Textile chemistry
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J400,Polymers & textiles,http://jacs3.data.ac.uk/J420,Textiles technology,http://jacs3.data.ac.uk/J422,Dying & colouring of textiles
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J400,Polymers & textiles,http://jacs3.data.ac.uk/J430,Leather technology,http://jacs3.data.ac.uk/J431,Tanning
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J400,Polymers & textiles,http://jacs3.data.ac.uk/J440,Clothing production,http://jacs3.data.ac.uk/J441,Machine knitting
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J400,Polymers & textiles,http://jacs3.data.ac.uk/J440,Clothing production,http://jacs3.data.ac.uk/J442,Commercial tailoring
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J400,Polymers & textiles,http://jacs3.data.ac.uk/J440,Clothing production,http://jacs3.data.ac.uk/J443,Pattern cutting
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J400,Polymers & textiles,http://jacs3.data.ac.uk/J440,Clothing production,http://jacs3.data.ac.uk/J444,Millinery
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J400,Polymers & textiles,http://jacs3.data.ac.uk/J440,Clothing production,http://jacs3.data.ac.uk/J445,Footwear production
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J400,Polymers & textiles,http://jacs3.data.ac.uk/J490,Polymers & textiles not elsewhere classified,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J500,Materials technology not otherwise specified,http://jacs3.data.ac.uk/J510,Materials technology,http://jacs3.data.ac.uk/J511,Engineering materials
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J500,Materials technology not otherwise specified,http://jacs3.data.ac.uk/J510,Materials technology,http://jacs3.data.ac.uk/J512,Paper technology
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J500,Materials technology not otherwise specified,http://jacs3.data.ac.uk/J510,Materials technology,http://jacs3.data.ac.uk/J513,Furniture technology
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J500,Materials technology not otherwise specified,http://jacs3.data.ac.uk/J520,Printing,http://jacs3.data.ac.uk/J521,Offset lithography
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J500,Materials technology not otherwise specified,http://jacs3.data.ac.uk/J520,Printing,http://jacs3.data.ac.uk/J522,Photo-lithography
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J500,Materials technology not otherwise specified,http://jacs3.data.ac.uk/J520,Printing,http://jacs3.data.ac.uk/J523,Reprographic techniques
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J500,Materials technology not otherwise specified,http://jacs3.data.ac.uk/J520,Printing,http://jacs3.data.ac.uk/J524,Screen process printing
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J500,Materials technology not otherwise specified,http://jacs3.data.ac.uk/J530,Gemmology,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J500,Materials technology not otherwise specified,http://jacs3.data.ac.uk/J590,Materials technology not elsewhere classified,,
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J600,Maritime technology,http://jacs3.data.ac.uk/J610,Marine technology,http://jacs3.data.ac.uk/J611,Marine navigation
http://jacs3.data.ac.uk/J000,Technologies,http://jacs3.data.ac.uk/J600,Maritime technology,http://jacs3.data.ac.uk/J610,Marine technology,http://jacs3.data.ac.uk/J612,Marine radar
